,Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
29434,45714,36,Private,115700,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,<=50K
29435,45715,54,Private,167770,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1902,55,United-States,>50K
29436,45716,41,Private,37869,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,1902,40,United-States,>50K
29437,45717,34,Private,188246,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
29438,45718,36,Private,160120,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29439,45719,42,Private,142756,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
29440,45720,47,Private,148995,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,65,United-States,>50K
29441,45721,47,Self-employed,109832,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
29442,45722,18,Private,133654,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29443,45723,25,Private,31350,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,Europe,<=50K
29444,45724,23,Private,132300,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
29445,45725,24,Private,69640,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
29446,45726,38,Private,224566,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,50,United-States,<=50K
29447,45727,28,Private,187160,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,55,United-States,<=50K
29448,45728,28,Private,204516,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29449,45729,71,Self-employed,172046,7th-8th,4,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,50,United-States,<=50K
29450,45730,49,Government,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,40,United-States,>50K
29451,45731,20,Private,124954,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
29452,45732,17,Private,256173,10th,6,Never-married,Craft-repair,Own-child,White,Female,0,0,15,United-States,<=50K
29453,45733,59,Private,296253,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29454,45734,62,Private,218009,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,1977,60,United-States,>50K
29455,45735,22,Private,291547,5th-6th,3,Married-civ-spouse,Transport-moving,Spouse,Other,Female,0,0,40,Latin America,<=50K
29456,45736,32,Private,168854,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,54,United-States,<=50K
29457,45737,34,Private,97306,Bachelors,13,Divorced,Craft-repair,Unmarried,White,Female,0,0,25,United-States,<=50K
29458,45738,22,Private,315524,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,30,Latin America,<=50K
29459,45739,42,Private,121264,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
29460,45740,30,Private,72630,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
29461,45741,46,Private,102771,Masters,14,Married-civ-spouse,Tech-support,Spouse,White,Male,0,1977,40,United-States,>50K
29462,45742,54,Private,31588,HS-grad,9,Married-civ-spouse,Tech-support,Spouse,White,Male,2635,0,40,United-States,<=50K
29463,45743,26,Government,130557,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
29464,45744,28,Private,109001,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,38,United-States,>50K
29465,45745,33,Government,332379,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
29466,45746,28,Private,210313,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Latin America,<=50K
29467,45747,18,Private,216730,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
29468,45748,22,Private,364342,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Female,0,0,25,United-States,<=50K
29469,45749,36,Private,287658,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
29470,45750,42,Government,159931,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,45,United-States,>50K
29471,45751,60,Private,389254,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
29472,45752,24,Self-employed,117210,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
29473,45753,43,Private,302041,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29474,45754,31,Self-employed,265807,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Spouse,White,Male,3137,0,50,United-States,<=50K
29475,45755,40,Private,79036,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,>50K
29476,45756,38,Government,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
29477,45757,20,Private,163205,Some-college,10,Separated,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
29478,45758,37,Self-employed,348739,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
29479,45759,28,Private,162551,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,Asia,<=50K
29480,45760,63,Government,147440,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
29481,45761,35,Private,186035,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29482,45762,19,Private,100790,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29483,45763,41,Private,43945,7th-8th,4,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29484,45764,30,Private,342709,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
29485,45765,52,Self-employed,194791,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29486,45766,65,Private,105252,HS-grad,9,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
29487,45767,38,Private,238980,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
29488,45768,34,Private,96480,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29489,45769,33,Private,185336,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Spouse,Black,Female,0,0,40,United-States,<=50K
29490,45770,31,Private,189759,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,Europe,<=50K
29491,45771,23,Private,419554,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,54,United-States,<=50K
29492,45772,44,Private,279183,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,United-States,>50K
29493,45773,34,Government,254270,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29494,45774,28,Private,315287,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29495,45775,27,Private,103164,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29496,45776,35,Private,233571,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,50,United-States,<=50K
29497,45777,33,Private,122116,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
29498,45778,45,Private,165937,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
29499,45779,18,Private,214617,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
29500,45780,23,Private,314539,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
29501,45781,61,Private,147845,7th-8th,4,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,31,United-States,<=50K
29502,45782,30,Private,198183,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29503,45783,27,Private,55743,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,Black,Female,0,0,45,United-States,>50K
29504,45784,23,Private,211527,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
29505,45785,23,Private,215624,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29506,45786,26,Private,279145,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,<=50K
29507,45787,62,Private,77884,5th-6th,3,Married-civ-spouse,Farming-fishing,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29508,45788,34,Private,96245,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
29509,45789,33,Self-employed,99761,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
29510,45790,23,Private,213115,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
29511,45791,39,Private,129150,Bachelors,13,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,50,United-States,>50K
29512,45792,32,Private,178615,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,2407,0,40,United-States,<=50K
29513,45793,49,Private,281647,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,>50K
29514,45794,50,Private,185407,Assoc-voc,11,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,38,United-States,>50K
29515,45795,34,Private,265807,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
29516,45796,33,Private,403468,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Female,0,0,40,Latin America,<=50K
29517,45797,29,Private,91189,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,48,United-States,<=50K
29518,45798,38,Private,383239,10th,6,Married-civ-spouse,Craft-repair,Spouse,White,Male,3103,0,40,United-States,>50K
29519,45799,43,Private,234220,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,Latin America,<=50K
29520,45800,39,Self-employed,274683,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,7688,0,50,United-States,>50K
29521,45801,44,Government,175696,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
29522,45802,68,Private,32779,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,419,12,United-States,<=50K
29523,45803,41,Private,231689,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
29524,45804,19,Private,214678,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
29525,45805,20,Private,179423,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,8,United-States,<=50K
29526,45806,26,Private,210714,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,52,United-States,>50K
29527,45807,59,Private,195820,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,>50K
29528,45808,38,Private,64879,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
29529,45809,38,Private,153066,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
29530,45810,19,Private,229431,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,11,United-States,<=50K
29531,45811,35,Self-employed,127930,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
29532,45812,43,Private,409922,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1977,50,United-States,>50K
29533,45813,34,Private,228406,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
29534,45814,41,Private,113823,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29535,45815,59,Private,175290,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
29536,45816,21,Private,140012,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
29537,45817,38,Private,266325,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,32,United-States,>50K
29538,45818,41,Private,252986,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,48,United-States,>50K
29539,45819,42,Self-employed,187702,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,2415,60,United-States,>50K
29540,45820,34,Government,253121,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
29541,45821,58,Government,319733,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,70,United-States,<=50K
29542,45822,38,Private,472604,Bachelors,13,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,35,Latin America,<=50K
29543,45823,36,Private,99872,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29544,45824,26,Private,262617,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,48,United-States,<=50K
29545,45825,29,Private,130045,7th-8th,4,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,United-States,<=50K
29546,45826,37,Private,191524,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,38,United-States,<=50K
29547,45827,46,Government,222115,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,99999,0,40,United-States,>50K
29548,45828,28,Private,174327,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,50,United-States,<=50K
29549,45829,36,Private,334366,11th,7,Separated,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,<=50K
29550,45830,48,Private,330470,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,30,United-States,<=50K
29551,45831,69,Private,320280,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,1848,0,1,United-States,<=50K
29552,45832,33,Private,231043,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,>50K
29553,45833,61,Private,203849,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
29554,45834,41,Private,172828,9th,5,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,55,Outlying-US(Guam-USVI-etc),<=50K
29555,45835,24,Private,161198,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
29556,45836,25,Government,244408,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
29557,45837,31,Self-employed,162551,12th,8,Married-civ-spouse,Sales,Spouse,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
29558,45838,62,Private,199193,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,25,United-States,<=50K
29559,45839,47,Self-employed,182752,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,35,Asia,<=50K
29560,45840,47,Self-employed,28035,Some-college,10,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,86,United-States,<=50K
29561,45841,69,Private,108196,9th,5,Never-married,Craft-repair,Other-relative,White,Male,2993,0,40,United-States,<=50K
29562,45842,41,Private,192712,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
29563,45843,54,Government,312897,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,46,Europe,>50K
29564,45844,32,Private,95885,11th,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,13550,0,60,United-States,>50K
29565,45845,53,Self-employed,311020,10th,6,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,<=50K
29566,45846,50,Private,266529,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29567,45847,59,Self-employed,52822,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,60,United-States,<=50K
29568,45848,31,Private,133861,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
29569,45849,51,Self-employed,313702,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29570,45850,52,Private,175714,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,55,United-States,>50K
29571,45851,36,Private,254493,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,44,United-States,<=50K
29572,45852,39,Self-employed,283338,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,7298,0,40,United-States,>50K
29573,45853,29,Private,118230,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
29574,45854,28,Self-employed,278073,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,30,United-States,<=50K
29575,45855,38,Government,248919,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,2051,40,United-States,<=50K
29576,45856,44,Private,170924,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,7298,0,40,United-States,>50K
29577,45857,47,Private,431245,7th-8th,4,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29578,45858,47,Private,208872,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29579,45859,45,Government,263982,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
29580,45860,25,Government,77698,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
29581,45861,71,Self-employed,78786,7th-8th,4,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,10,United-States,<=50K
29582,45862,46,Self-employed,123075,HS-grad,9,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,70,United-States,<=50K
29583,45863,36,Self-employed,37019,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
29584,45864,19,Private,121240,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
29585,45865,22,Private,263670,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,80,United-States,<=50K
29586,45866,28,Private,213152,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
29587,45867,45,Private,178341,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,<=50K
29588,45868,24,Private,51973,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
29589,45869,20,Private,339588,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,Latin America,<=50K
29590,45870,19,Government,60412,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
29591,45871,36,Private,36635,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
29592,45872,23,Private,394612,Bachelors,13,Never-married,Tech-support,Own-child,Black,Male,0,0,40,United-States,<=50K
29593,45873,40,Self-employed,26892,Bachelors,13,Married-AF-spouse,Prof-specialty,Spouse,White,Male,7298,0,50,United-States,>50K
29594,45874,26,Government,27834,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
29595,45875,18,Private,94196,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,<=50K
29596,45876,35,Private,80479,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29597,45877,29,Government,303446,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,25,Latin America,<=50K
29598,45878,53,Private,129525,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,>50K
29599,45879,63,Private,163708,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
29600,45880,20,Government,271354,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
29601,45881,49,Private,225124,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
29602,45882,39,Government,119421,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,625,35,United-States,<=50K
29603,45883,31,Private,179186,Bachelors,13,Married-civ-spouse,Sales,Spouse,Black,Male,0,0,90,United-States,>50K
29604,45884,40,Private,229148,12th,8,Married-civ-spouse,Other-service,Spouse,Black,Male,0,0,40,Latin America,<=50K
29605,45885,38,Government,40955,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
29606,45886,23,Private,167424,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
29607,45887,22,Private,181773,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
29608,45888,41,Private,117585,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1485,40,United-States,>50K
29609,45889,41,Private,38397,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29610,45890,38,Government,115634,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
29611,45891,25,Self-employed,133373,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
29612,45892,33,Private,175697,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,15024,0,60,United-States,>50K
29613,45893,57,Government,197875,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29614,45894,45,Government,71823,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,Black,Male,0,0,20,United-States,<=50K
29615,45895,40,Private,225660,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,45,United-States,>50K
29616,45896,36,Private,414683,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,Black,Male,0,0,40,United-States,<=50K
29617,45897,58,Private,56392,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
29618,45898,27,Private,258768,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29619,45899,55,Private,276229,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
29620,45900,36,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,5013,0,40,Europe,<=50K
29621,45901,48,Private,108557,Bachelors,13,Married-civ-spouse,Tech-support,Spouse,White,Female,99999,0,40,United-States,>50K
29622,45902,52,Private,198824,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
29623,45903,32,Private,240888,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29624,45904,39,Self-employed,103110,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,<=50K
29625,45905,20,Private,81145,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
29626,45906,34,Private,99872,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,3103,0,40,Asia,>50K
29627,45907,48,Private,155372,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,36,United-States,<=50K
29628,45908,34,Private,346275,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K
29629,45909,40,Private,230961,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
29630,45910,44,Private,156413,Some-college,10,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,44,United-States,>50K
29631,45911,49,Self-employed,107597,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,30,United-States,>50K
29632,45912,33,Private,193172,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Female,7688,0,50,United-States,>50K
29633,45913,44,Private,48087,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
29634,45914,25,Private,190650,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29635,45915,49,Private,166789,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
29636,45916,26,Private,333108,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29637,45917,47,Government,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,<=50K
29638,45918,45,Private,170600,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
29639,45919,26,Private,182332,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,40,United-States,<=50K
29640,45920,71,Self-employed,130436,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,28,United-States,<=50K
29641,45921,26,Private,236242,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
29642,45922,30,Private,167476,Some-college,10,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,60,United-States,<=50K
29643,45923,21,Private,509629,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,35,United-States,<=50K
29644,45924,38,Private,255941,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,10520,0,50,United-States,>50K
29645,45925,46,Government,124071,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,65,United-States,>50K
29646,45926,51,Private,165614,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
29647,45927,60,Government,227332,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
29648,45928,64,Private,256019,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
29649,45929,51,Private,145409,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,3103,0,48,United-States,>50K
29650,45930,23,Private,70261,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
29651,45931,24,Private,249957,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
29652,45932,17,Private,369909,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
29653,45933,43,Private,221550,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Europe,<=50K
29654,45934,42,Government,209752,Prof-school,15,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,55,United-States,>50K
